,Nome Fantasia,Razao Social,CNPJ,Agencia Vinculada,Email,Endereco,Atividade
320,"
                                        JEMF CREDITO IMOBILIARIO
                                    ", JEMF ASSESSORIA EM FINANCIAMENTO E LEGALIZACAO IMOBILIARIA LTDA, 59.653.400/0001-49, 3093, JEZIELMOTIF@GMAIL.COM,"AV JULIO DE SA BIERRENBACH ALM 65 BLC SL207, 00000 - JACAREPAGUA
                                        22775-028. RIO DE JANEIRO - RJ
                                        (21) 976753285","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
321,"
                                        MMK ANALISE IMOBILIARIA LTDA
                                    ", MMK ANALISE IMOBILIARIA LTDA, 60.434.290/0001-03, 219, ADRIANA@ADSCREDITOIMOBILIARIO.COM.BR,"AV MARIA TERESA PAL 19275 0260 SAL 0314 BL 2, 00000 - CAMPO GRANDE
                                        23050-160. RIO DE JANEIRO - RJ
                                        (21) 976789822","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
322,"
                                        ROCHAVASCONCELOS
                                    ", ROCHAVASCONCELOS SOLUCOES LTDA, 59.384.916/0001-35, 1339, ROCHAVASCONCELOS2024@GMAIL.COM,"R DA ASSEMBLEIA 100 SL1901, 00000 - CENTRO
                                        20011-000. RIO DE JANEIRO - RJ
                                        (21) 980999923","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
323,"
                                        SMART SOLUCOES BANCARIAS LTDA
                                    ", SMART SOLUCOES BANCARIAS LTDA, 58.310.884/0001-60, 208, ANALISES.SMARTSB@GMAIL.COM,"EST ROBERTO BURLE MARX 6286  RUA E CASA 77, 00000 - GUARATIBA
                                        23020-255. RIO DE JANEIRO - RJ
                                        (21) 997288880","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
324,"
                                        SOLUCAO CORRESPONDENTE IMOBILIARIO RIO DE JANEIRO LTDA
                                    ", SOLUCAO CORRESPONDENTE IMOBILIARIO RIO DE JANEIRO LTDA, 58.289.357/0001-11, 990, GESTAO@SOLUCAOCAIXA.COM.BR,"FRANKLIN ROOSEVELT 39 AP 1505 AP 1506 AP 1504, 00000 - CENTRO
                                        20021-120. RIO DE JANEIRO - RJ
                                        (44) 991330787","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
325,"
                                        BAZAR ECCARD DE SOUZA LTDA ME
                                    ", BAZAR ECCARD DE SOUZA LTDA, 05.164.703/0003-30, 191, ADMINISTRATIVO@BAZARSOUZA.COM.BR,"AV PERLINGEIRO 133 D SEXTO DISTRITO, 133 - CENTRO
                                        28490-000. SANTO ANTONIO DE PADUA - RJ
                                        (22) 988236213","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CONTA POUPANCA CAIXA FACIL- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
326,"
                                        BOA FARMA
                                    ", BOA FARMA BOA NOVA LTDA, 33.688.330/0001-70, 191, RENATOCRUZ1@HOTMAIL.COM,"R IDALINO SOUZA MAIA SN, 00000 - BOA NOVA
                                        28470-000. SANTO ANTONIO DE PADUA - RJ
                                        (22) 999009817","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CONTA POUPANCA CAIXA FACIL- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
327,"
                                        DROGARIA POPULAR
                                    ", DROGARIA POPULAR DE PADUA LTDA, 15.000.461/0001-31, 191, LUCASFARMA85@GMAIL.COM,"AV ALVARO LEITE ABREU 09 LOTE,  - CIDADE NOVA
                                        28470-000.  - RJ
                                        (22) 38513002","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CONTA POUPANCA CAIXA FACIL- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
328,"
                                        LOTTUS CONSULTORIA FINANCEIRA E IMOBILIARIA
                                    ", LOTTUS CONSULTORIA FINANCEIRA LTDA, 15.025.847/0001-06, 191, LOTTUSCONSULTORIA@GMAIL.COM,"R CONSELHEIRO PAULINO 46 loja 2, 46 - Centro
                                        28470-000. SANTO ANTONIO DE PADUA - RJ
                                        (22) 32513248","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
329,"
                                        TRI MOVEIS E ELETRODOMESTICOS
                                    ", MORAES & SOARES - COMERCIO DE MOVEIS E, 17.622.086/0001-97, 192, MORAESESOARES@HOTMAIL.COM,"RUA LOUREIRO 56, 56 - IPUCA
                                        28400-000. SAO FIDELIS - RJ
                                        (22) 27586797","Atividades Exercidas- BENEFICIOS SOCIAIS, PAGAMENTO DE BOLSA FAMILIA, FGTS, INSS, SEGURO DESEMPREGO E ABONO  - CONTA POUPANCA CAIXA FACIL- RECARGA CELULAR - RECEBIMENTO DE BOLETOS, CONTAS (AGUA, LUZ, TELEFONE E GAS), TRIBUTOS MUNICIPAIS E ESTADUAIS  - SAQUE/DEPOSITO/TRANSFERENCIAS DE CLIENTES CAIXA   - SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
330,"
                                        ALICERCE CONSULTORIA E COMERCIO LTDA
                                    ", ALICERCE CONSULTORIA E COMERCIO LTDA, 31.743.320/0001-65, 204, CCAALICERCE@GMAIL.COM,"EST DOS MENEZES 850 SALA 414, 00000 - ALCANTARA
                                        24451-230. SAO GONCALO - RJ
                                        (21) 998344916","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
331,"
                                        BOLIG IMOBILIARIA
                                    ", BOLIG CONS E ADMIN IMOBILIARIA LTDA, 18.058.705/0001-25, 194, CORRESPONDENTE@BOLIG.COM.BR,"R DOUTOR FELICIANO SODRE 82 SALA 307, 82 - CENTRO
                                        24440-001. SAO GONCALO - RJ
                                        (21) 26052624","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
332,"
                                        BOWER CONSULTORIA IMOBILIARIA
                                    ", FERREIRA E MOREIRA ADM E CORR DE IMOVEIS, 33.951.375/0001-96, 4143, BOWER@BOWERCONSULTORIAIMOBILIARIA.COM,"EST DOS MENEZES, 850 - SALA 1510, 850 - JARDIM FLUMINENSE
                                        24451-785. SAO GONCALO - RJ
                                        (21) 76159863","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
333,"
                                        CONFIANCA ASSESSORIA E CONSULTORIA DE CREDITO E FINANCIAMENTO LTDA
                                    ", CONFIANCA ASSESSORIA E CONSULTORIA DE CREDITO E FINANCIAMENTO LTDA, 10.560.334/0007-69, 194, C3@CONFIANCAASSESSORIA.COM.BR,"AV PRESIDENTE KENNEDY 735 SALA 606 LOT 1 B1, 606 - ESTRELA DO NORTE
                                        24445-795. SAO GONCALO - RJ
                                        (21) 24254989","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
334,"
                                        GRUPO CONCEITO
                                    ", REVER INVESTIMENTOS LTDA, 29.891.080/0001-02, 3092, CAIXAAQUI.LIDER@GMAIL.COM,"R WALDEMAR FALCAO 26, 26 - ESTRELA DO NORTE
                                        24445-550. SAO GONCALO - RJ
                                        (21) 997582568","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
335,"
                                        LC IMOVEIS
                                    ", LC ASSESSORIA IMOBILIARIA EIRELI, 31.896.944/0001-12, 3028, caixa.vsp@gmail.com,"TV FLORIANO LIMA 427 loja 2, 427 - MUTUA
                                        24460-010. SAO GONCALO - RJ
                                        (21) 982278213","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
336,"
                                        M&E 856 BAZAR E COMERCIO LTDA
                                    ", M&E 856 BAZAR E COMERCIO LTDA, 10.526.228/0001-73, 211, ARAUJODESENVOLVIMENTOS@GMAIL.COM,"R DOMINGOS DAMASCENO DUARTE 856, 856 - TRINDADE
                                        24456-422. SAO GONCALO - RJ
                                        (21) 83055319","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
337,"
                                        MIKAEL ADM E SERVICOS
                                    ", MIKAEL ADMINISTRACAO E SERVIÇOS LTDA ME, 09.584.513/0001-61, 3594, SUBPAULO@GMAIL.COM,"EST RAUL VEIGA 500 SALA 1113, 500 - RAUL VEIGA
                                        24710-480. SAO GONCALO - RJ
                                        (21) 30292969","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
338,"
                                        MT SERVICOS IMOBILIARIOS
                                    ", MATHILDE MACHADO MORAES DE SOUZA 05645430719, 26.166.989/0001-00, 1337, MTCREDITO@HOTMAIL.COM,"R CORONEL RODRIGUES 422 SALA 1206, 422 - CENTRO
                                        24440-460. SAO GONCALO - RJ
                                        (21) 716838849","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
339,"
                                        MULTIPLIQUE CORRESPONDENTE
                                    ", J.R.F. CONSULTORIA LTDA, 17.678.395/0001-89, 194, FERREIRA.RJEFFERSON@GMAIL.COM,"R JOAO DE SOUZA 37 LOJA 02 SALA 101 SALA 102, 00000 - CENTRO
                                        24445-370. SAO GONCALO - RJ
                                        (21) 970420360","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
340,"
                                        MY HOUSE NEGOCIOS
                                    ", MY HOUSE NEGOCIOS LTDA, 33.809.512/0001-52, 4143, LUCINDOCORRESPONDENTE@GMAIL.COM,"AV PRESIDENTE KENNEDY 735 LJ 5 PARTE, 735 - CENTRO
                                        24445-000. SAO GONCALO - RJ
                                        (21) 964876312","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
341,"
                                        NPG
                                    ", NOVA PARCERIA EM GESTAO EIRELI - ME, 19.436.788/0001-01, 4978, CONTATO.NPG.CAIXA@GMAIL.COM,"RUA DR ALFREDO BACKER 115 SL 406 LT A, 1027 - MUTONDO
                                        24452-001. SAO GONCALO - RJ
                                        (21) 30748484","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
342,"
                                        R C IMOVEIS
                                    ", J R COSTA SERVICOS DE APOIO ADMINISTRATI, 19.728.461/0001-03, 889, RCIMOVEISRJ@HOTMAIL.COM,"R CAPITAO JUVENAL FIGUEIREDO 23 SL 202,  - COELHO
                                        24740-081.  - RJ
                                        (21) 999590518","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
343,"
                                        TOP 18
                                    ", T X T CREDITO EM RESIDENCIA E CORRESPONDENTE BANCARIO LTDA, 33.355.715/0001-16, 211, TXTCREDITO@GMAIL.COM,"DOUTOR NILO PECANHA, 00000 - CENTRO
                                        24445-361. SAO GONCALO - RJ
                                        (2) 186064440","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
344,"
                                        TOP CRED
                                    ", TOP CRED SOLUCOES FINANCEIRAS LTDA, 18.441.579/0001-93, 4978, TOPCRED.CONSULTORIAS@GMAIL.COM,"R DOUTOR ALFREDO BACKER 115 SALA 210, 115 - MUTONDO
                                        24452-001. SAO GONCALO - RJ
                                        (21) 997918399","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
345,"
                                        FREIRE SOLUCOES IMOBILIARIAS
                                    ", FREIRE SOLUCOES IMOBILIARIAS LTDA, 50.181.244/0001-96, 4143, FREIRESOLUCOESIMOBILIARIAS@GMAIL.COM,"R GENERAL BARCELOS 34 SALA 102, 00000 - BRASILANDIA
                                        24440-700. SAO GONCALO - RJ
                                        (21) 987724343","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
346,"
                                        G4 SOLUCOES FINANCEIRAS
                                    ", G4 SOLUCOES FINANCEIRAS LTDA, 54.601.241/0001-15, 211, g4correspondentecaixa@gmail.com,"EST RAUL VEIGA 351 SALA 521, 00000 - RAUL VEIGA
                                        24710-480. SAO GONCALO - RJ
                                        (21) 983458815","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
347,"
                                        JOB IMOB
                                    ", WINNER ASSESSORIA E VENDAS LTDA, 41.697.370/0001-07, 1247, assessoriawinner21@gmail.com,"EST DOS MENEZES, 805 - ALCANTARA
                                        24451-230. SAO GONCALO - RJ
                                        (22) 992894606","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
348,"
                                        LUCIENE S C LTDA
                                    ", LUCIENE S C LTDA, 47.078.653/0001-57, 889, CREDITOCAIXAQUI@GMAIL.COM,"DOUTOR ALFREDO BACKER 536 BLOCO 4 SALA 124, 536 - ALCANTARA
                                        24710-392. SAO GONCALO - RJ
                                        (21) 998546804","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
349,"
                                        MAYARA MELO SOLUÇÕES FINANCEIRAS
                                    ", MAYARA DE MELO RODRIGUES, 35.304.478/0001-90, 3594, RODRIGUES.2M@HOTMAIL.COM,"R GERVASIO NERI 48, 48 - VILA IARA
                                        24465-016. SAO GONCALO - RJ
                                        (21) 967011566","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
350,"
                                        MORILHA CONSULTORIA
                                    ", ALAN CARLOS DA CONCEICAO MORILHA 07252844714, 48.383.455/0001-60, 1247, MORILHACORRESPONDENTECAIXA@GMAIL.COM,"R EXPEDICIONARIO JOSE LIMA 23, 00000 - COLUBANDE
                                        24451-690. SAO GONCALO - RJ
                                        (21) 980094722","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
351,"
                                        PFS CORRESPONDENTE
                                    ", P F S CORRESPONDENTE LTDA, 57.658.131/0001-88, 226, PFSCORRESPONDENTECAIXA@GMAIL.COM,"R DOUTOR FELICIANO SODRE 167 SLJ 18, 167 - CENTRO
                                        24440-440. SAO GONCALO - RJ
                                        (21) 986334996","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
352,"
                                        UNISERVICE SOLUCOES
                                    ", UNI SERVICE SOLUCOES LTDA, 42.997.094/0001-65, 194, ISAQUE47_@HOTMAIL.COM,"EST DOS MENEZES 850 SALA 716, 00000 - MUTONDO
                                        24451-230. SAO GONCALO - RJ
                                        (21) 993042791","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
353,"
                                        DINCRED SOLUCOES FINANCEIRAS
                                    ", KATEMA PROMOTORA DE VENDAS SS LTDA, 09.338.201/0001-78, 4761, SIDNEYBSANTOS@GMAIL.COM,"AV DR DELIOS GUARANA 215 SL 102,  - EDEN
                                        25545-100.  - RJ
                                        (21) 37536912","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- CONTA POUPANCA CAIXA FACIL- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
354,"
                                        REBULI ASSESSORIA E CONSULTORIA
                                    ", REBULI ASSESSORIA E CONSULTORIA LTDA, 23.671.315/0001-66, 3613, rebuliassessoria@gmail.com,"av presidente lincoln 911 sl303 ed antares, 911 - jardim meriti
                                        25555-201. SAO JOAO DE MERITI - RJ
                                        (21) 984304606","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
355,"
                                        ALDEIA GESTAO E NEGOCIOS IMOBILIARIOS LIMITADA
                                    ", ALDEIA GESTAO E NEGOCIOS IMOBILIARIOS LIMITADA, 41.714.588/0001-22, 1243, ERICGCOSTA@GMAIL.COM,"R TEIXEIRA BRANDAO 159 SALA 208, SAO PEDRO DA ALDEIA/RJ, 159 - ESTACAO
                                        28941-186. SAO PEDRO DA ALDEIA - RJ
                                        (2) 979552333","Atividades Exercidas- CARTAO DE CREDITO CAIXA - CONTA CORRENTE E POUPANCA (PF E PJ)- EMPRESTIMOS (CONSIGNADO/CDC/CHEQUE ESPECIAL/GIRO CAIXA/CREDITO REAL FACIL)- FINANCIAMENTO HABITACIONAL (SBPE/FGTS)- SEGUROS DE VIDA E RESIDENCIAL, CAPITALIZACAO E CONSORCIO (VEICULOS/IMOVEIS)"
